filepath,label
Real faces/real_7784.png,real
Fake faces/fake_2847.png,fake
Real faces/real_5485.png,real
Real faces/real_7223.png,real
Real faces/real_4548.png,real
Fake faces/fake_1932.png,fake
Real faces/real_2718.png,real
Real faces/real_5847.png,real
Real faces/real_1256.png,real
Real faces/real_2640.png,real
Real faces/real_2652.png,real
Real faces/real_7125.png,real
Real faces/real_4413.png,real
Real faces/real_8753.png,real
Real faces/real_9163.png,real
Real faces/real_1336.png,real
Real faces/real_113.png,real
Fake faces/fake_4495.png,fake
Fake faces/fake_3666.png,fake
Real faces/real_9159.png,real
Fake faces/fake_6483.png,fake
Fake faces/fake_2757.png,fake
Fake faces/fake_6104.png,fake
Fake faces/fake_1326.png,fake
Fake faces/fake_7762.png,fake
Real faces/real_4345.png,real
Real faces/real_7049.png,real
Real faces/real_380.png,real
Real faces/real_4843.png,real
Fake faces/fake_4141.png,fake
Fake faces/fake_3367.png,fake
Fake faces/fake_283.png,fake
Fake faces/fake_8103.png,fake
Real faces/real_135.png,real
Fake faces/fake_9419.png,fake
Fake faces/fake_9958.png,fake
Fake faces/fake_7076.png,fake
Fake faces/fake_5754.png,fake
Fake faces/fake_8614.png,fake
Real faces/real_5678.png,real
Fake faces/fake_8665.png,fake
Real faces/real_7289.png,real
Real faces/real_2087.png,real
Real faces/real_9811.png,real
Real faces/real_6473.png,real
Fake faces/fake_1966.png,fake
Real faces/real_3997.png,real
Fake faces/fake_9087.png,fake
Fake faces/fake_5497.png,fake
Real faces/real_4356.png,real
Fake faces/fake_905.png,fake
Real faces/real_3288.png,real
Real faces/real_9249.png,real
Real faces/real_425.png,real
Fake faces/fake_1009.png,fake
Fake faces/fake_1611.png,fake
Fake faces/fake_298.png,fake
Fake faces/fake_9895.png,fake
Real faces/real_5508.png,real
Fake faces/fake_3490.png,fake
Real faces/real_7425.png,real
Real faces/real_7087.png,real
Fake faces/fake_9149.png,fake
Real faces/real_6977.png,real
Real faces/real_7535.png,real
Real faces/real_3214.png,real
Real faces/real_9025.png,real
Real faces/real_1833.png,real
Real faces/real_3658.png,real
Fake faces/fake_5061.png,fake
Fake faces/fake_3375.png,fake
Fake faces/fake_1493.png,fake
Fake faces/fake_4180.png,fake
Real faces/real_9541.png,real
Fake faces/fake_7724.png,fake
Real faces/real_7488.png,real
Fake faces/fake_5517.png,fake
Real faces/real_8413.png,real
Real faces/real_6510.png,real
Real faces/real_653.png,real
Real faces/real_8030.png,real
Fake faces/fake_7038.png,fake
Real faces/real_3234.png,real
Fake faces/fake_4568.png,fake
Real faces/real_2726.png,real
Real faces/real_1113.png,real
Fake faces/fake_7137.png,fake
Fake faces/fake_6563.png,fake
Real faces/real_373.png,real
Real faces/real_2099.png,real
Real faces/real_7134.png,real
Real faces/real_2993.png,real
Real faces/real_8170.png,real
Real faces/real_1275.png,real
Fake faces/fake_9254.png,fake
Real faces/real_4304.png,real
Real faces/real_9750.png,real
Real faces/real_8260.png,real
Real faces/real_9432.png,real
Real faces/real_2132.png,real
Fake faces/fake_3601.png,fake
Fake faces/fake_3845.png,fake
Fake faces/fake_6928.png,fake
Fake faces/fake_2702.png,fake
Real faces/real_9066.png,real
Real faces/real_9668.png,real
Real faces/real_6114.png,real
Fake faces/fake_9764.png,fake
Fake faces/fake_6525.png,fake
Real faces/real_5638.png,real
Real faces/real_862.png,real
Real faces/real_7294.png,real
Fake faces/fake_7111.png,fake
Fake faces/fake_9039.png,fake
Real faces/real_7177.png,real
Real faces/real_1720.png,real
Fake faces/fake_8686.png,fake
Real faces/real_8318.png,real
Fake faces/fake_4900.png,fake
Fake faces/fake_1538.png,fake
Real faces/real_6390.png,real
Real faces/real_638.png,real
Fake faces/fake_7636.png,fake
Real faces/real_4132.png,real
Real faces/real_566.png,real
Real faces/real_9530.png,real
Fake faces/fake_3074.png,fake
Fake faces/fake_8450.png,fake
Real faces/real_1305.png,real
Fake faces/fake_104.png,fake
Real faces/real_4303.png,real
Real faces/real_8373.png,real
Fake faces/fake_6243.png,fake
Fake faces/fake_5557.png,fake
Fake faces/fake_5800.png,fake
Fake faces/fake_9819.png,fake
Fake faces/fake_9957.png,fake
Real faces/real_8304.png,real
Fake faces/fake_6375.png,fake
Fake faces/fake_6337.png,fake
Real faces/real_1795.png,real
Real faces/real_8031.png,real
Fake faces/fake_9470.png,fake
Real faces/real_1964.png,real
Real faces/real_2629.png,real
Real faces/real_8087.png,real
Fake faces/fake_5320.png,fake
Fake faces/fake_8099.png,fake
Fake faces/fake_2638.png,fake
Real faces/real_8233.png,real
Fake faces/fake_1849.png,fake
Real faces/real_5610.png,real
Real faces/real_6244.png,real
Fake faces/fake_7526.png,fake
Real faces/real_6415.png,real
Fake faces/fake_8009.png,fake
Real faces/real_6006.png,real
Real faces/real_2543.png,real
Real faces/real_3884.png,real
Real faces/real_6013.png,real
Real faces/real_2275.png,real
Real faces/real_8463.png,real
Fake faces/fake_9575.png,fake
Real faces/real_420.png,real
Real faces/real_284.png,real
Real faces/real_998.png,real
Fake faces/fake_2967.png,fake
Real faces/real_3181.png,real
Real faces/real_6369.png,real
Fake faces/fake_3248.png,fake
Fake faces/fake_1007.png,fake
Real faces/real_3834.png,real
Fake faces/fake_1286.png,fake
Real faces/real_3245.png,real
Real faces/real_4281.png,real
Fake faces/fake_8809.png,fake
Fake faces/fake_1317.png,fake
Real faces/real_8922.png,real
Fake faces/fake_7498.png,fake
Real faces/real_8375.png,real
Fake faces/fake_2750.png,fake
Real faces/real_9042.png,real
Real faces/real_5418.png,real
Fake faces/fake_2900.png,fake
Fake faces/fake_3228.png,fake
Fake faces/fake_7597.png,fake
Fake faces/fake_6555.png,fake
Real faces/real_682.png,real
Real faces/real_6029.png,real
Fake faces/fake_7470.png,fake
Real faces/real_150.png,real
Fake faces/fake_408.png,fake
Real faces/real_5564.png,real
Real faces/real_3411.png,real
Real faces/real_8294.png,real
Fake faces/fake_5877.png,fake
Fake faces/fake_5836.png,fake
Real faces/real_8528.png,real
Real faces/real_9147.png,real
Fake faces/fake_3830.png,fake
Real faces/real_5458.png,real
Real faces/real_6138.png,real
Real faces/real_4436.png,real
Fake faces/fake_5819.png,fake
Real faces/real_4315.png,real
Fake faces/fake_4112.png,fake
Real faces/real_2661.png,real
Fake faces/fake_2551.png,fake
Fake faces/fake_6024.png,fake
Fake faces/fake_6863.png,fake
Real faces/real_3788.png,real
Fake faces/fake_3134.png,fake
Real faces/real_1276.png,real
Fake faces/fake_3330.png,fake
Real faces/real_5905.png,real
Real faces/real_5115.png,real
Fake faces/fake_7692.png,fake
Real faces/real_116.png,real
Fake faces/fake_3268.png,fake
Fake faces/fake_2629.png,fake
Fake faces/fake_1769.png,fake
Fake faces/fake_8724.png,fake
Real faces/real_1112.png,real
Fake faces/fake_2398.png,fake
Fake faces/fake_674.png,fake
Fake faces/fake_4809.png,fake
Fake faces/fake_560.png,fake
Fake faces/fake_1584.png,fake
Real faces/real_3651.png,real
Real faces/real_8336.png,real
Real faces/real_1255.png,real
Real faces/real_3684.png,real
Fake faces/fake_5024.png,fake
Fake faces/fake_4431.png,fake
Fake faces/fake_1984.png,fake
Fake faces/fake_6691.png,fake
Real faces/real_2481.png,real
Real faces/real_7858.png,real
Real faces/real_7711.png,real
Fake faces/fake_9156.png,fake
Fake faces/fake_2405.png,fake
Real faces/real_829.png,real
Fake faces/fake_2544.png,fake
Real faces/real_1602.png,real
Fake faces/fake_3862.png,fake
Real faces/real_3058.png,real
Fake faces/fake_5737.png,fake
Fake faces/fake_9823.png,fake
Fake faces/fake_3049.png,fake
Fake faces/fake_4949.png,fake
Real faces/real_5259.png,real
Fake faces/fake_9461.png,fake
Fake faces/fake_8906.png,fake
Real faces/real_9363.png,real
Fake faces/fake_2870.png,fake
Fake faces/fake_6963.png,fake
Fake faces/fake_3956.png,fake
Real faces/real_1921.png,real
Fake faces/fake_8075.png,fake
Fake faces/fake_9778.png,fake
Real faces/real_9520.png,real
Fake faces/fake_8318.png,fake
Fake faces/fake_7231.png,fake
Real faces/real_7596.png,real
Fake faces/fake_4345.png,fake
Real faces/real_3851.png,real
Real faces/real_3938.png,real
Fake faces/fake_6864.png,fake
Real faces/real_4496.png,real
Fake faces/fake_5156.png,fake
Real faces/real_7889.png,real
Fake faces/fake_5718.png,fake
Fake faces/fake_5336.png,fake
Real faces/real_6535.png,real
Real faces/real_3607.png,real
Fake faces/fake_6895.png,fake
Real faces/real_1320.png,real
Fake faces/fake_7752.png,fake
Fake faces/fake_2280.png,fake
Fake faces/fake_6539.png,fake
Real faces/real_168.png,real
Fake faces/fake_1389.png,fake
Fake faces/fake_7499.png,fake
Fake faces/fake_2645.png,fake
Fake faces/fake_6349.png,fake
Fake faces/fake_7780.png,fake
Fake faces/fake_5064.png,fake
Real faces/real_398.png,real
Real faces/real_6027.png,real
Real faces/real_5865.png,real
Real faces/real_149.png,real
Real faces/real_3069.png,real
Fake faces/fake_3254.png,fake
Real faces/real_94.png,real
Fake faces/fake_2435.png,fake
Fake faces/fake_6577.png,fake
Fake faces/fake_8958.png,fake
Fake faces/fake_6334.png,fake
Real faces/real_6067.png,real
Fake faces/fake_7818.png,fake
Real faces/real_1496.png,real
Real faces/real_6660.png,real
Fake faces/fake_6251.png,fake
Real faces/real_6871.png,real
Fake faces/fake_7215.png,fake
Real faces/real_7861.png,real
Real faces/real_7144.png,real
Fake faces/fake_2786.png,fake
Fake faces/fake_1602.png,fake
Real faces/real_3746.png,real
Fake faces/fake_7243.png,fake
Fake faces/fake_3966.png,fake
Real faces/real_9194.png,real
Fake faces/fake_309.png,fake
Fake faces/fake_479.png,fake
Real faces/real_1929.png,real
Fake faces/fake_7830.png,fake
Fake faces/fake_9439.png,fake
Fake faces/fake_5998.png,fake
Real faces/real_1967.png,real
Real faces/real_9781.png,real
Fake faces/fake_6252.png,fake
Real faces/real_1634.png,real
Real faces/real_8784.png,real
Real faces/real_6613.png,real
Fake faces/fake_9739.png,fake
Real faces/real_7708.png,real
Fake faces/fake_500.png,fake
Fake faces/fake_4879.png,fake
Fake faces/fake_8139.png,fake
Real faces/real_9352.png,real
Real faces/real_1479.png,real
Real faces/real_7913.png,real
Real faces/real_7336.png,real
Real faces/real_1498.png,real
Fake faces/fake_1383.png,fake
Real faces/real_8900.png,real
Fake faces/fake_4895.png,fake
Fake faces/fake_7616.png,fake
Real faces/real_5719.png,real
Fake faces/fake_7288.png,fake
Real faces/real_1332.png,real
Real faces/real_7270.png,real
Fake faces/fake_6845.png,fake
Fake faces/fake_6165.png,fake
Real faces/real_2688.png,real
Real faces/real_1714.png,real
Fake faces/fake_2588.png,fake
Fake faces/fake_9613.png,fake
Fake faces/fake_4075.png,fake
Fake faces/fake_8195.png,fake
Fake faces/fake_4353.png,fake
Fake faces/fake_2388.png,fake
Real faces/real_3855.png,real
Fake faces/fake_3426.png,fake
Real faces/real_4113.png,real
Real faces/real_8225.png,real
Fake faces/fake_5863.png,fake
Real faces/real_2715.png,real
Fake faces/fake_8370.png,fake
Real faces/real_316.png,real
Real faces/real_6978.png,real
Fake faces/fake_4519.png,fake
Fake faces/fake_1485.png,fake
Fake faces/fake_630.png,fake
Fake faces/fake_4609.png,fake
Real faces/real_7007.png,real
Real faces/real_2818.png,real
Real faces/real_5500.png,real
Real faces/real_950.png,real
Fake faces/fake_8333.png,fake
Real faces/real_4602.png,real
Fake faces/fake_7303.png,fake
Real faces/real_30.png,real
Real faces/real_6903.png,real
Real faces/real_1639.png,real
Real faces/real_6417.png,real
Real faces/real_7976.png,real
Fake faces/fake_5405.png,fake
Real faces/real_4456.png,real
Fake faces/fake_8828.png,fake
Fake faces/fake_4481.png,fake
Fake faces/fake_3891.png,fake
Real faces/real_6113.png,real
Real faces/real_6357.png,real
Real faces/real_1965.png,real
Fake faces/fake_2386.png,fake
Real faces/real_1584.png,real
Real faces/real_2025.png,real
Fake faces/fake_1782.png,fake
Real faces/real_9617.png,real
Fake faces/fake_6846.png,fake
Fake faces/fake_694.png,fake
Fake faces/fake_4882.png,fake
Fake faces/fake_5576.png,fake
Fake faces/fake_1045.png,fake
Real faces/real_2928.png,real
Fake faces/fake_1457.png,fake
Fake faces/fake_8322.png,fake
Real faces/real_8483.png,real
Fake faces/fake_1398.png,fake
Fake faces/fake_5063.png,fake
Fake faces/fake_1496.png,fake
Fake faces/fake_751.png,fake
Real faces/real_1593.png,real
Real faces/real_9659.png,real
Real faces/real_6532.png,real
Real faces/real_700.png,real
Fake faces/fake_6644.png,fake
Fake faces/fake_4425.png,fake
Real faces/real_9128.png,real
Fake faces/fake_5808.png,fake
Real faces/real_6198.png,real
Real faces/real_3995.png,real
Real faces/real_7471.png,real
Real faces/real_1314.png,real
Real faces/real_8739.png,real
Real faces/real_764.png,real
Fake faces/fake_2733.png,fake
Real faces/real_4342.png,real
Real faces/real_5952.png,real
Real faces/real_7319.png,real
Fake faces/fake_7548.png,fake
Real faces/real_9835.png,real
Fake faces/fake_6988.png,fake
Real faces/real_38.png,real
Real faces/real_3613.png,real
Real faces/real_1455.png,real
Fake faces/fake_4110.png,fake
Fake faces/fake_6343.png,fake
Real faces/real_8139.png,real
Real faces/real_2894.png,real
Fake faces/fake_6253.png,fake
Real faces/real_7781.png,real
Real faces/real_5625.png,real
Fake faces/fake_1269.png,fake
Fake faces/fake_3918.png,fake
Real faces/real_1053.png,real
Fake faces/fake_6695.png,fake
Fake faces/fake_9333.png,fake
Fake faces/fake_5867.png,fake
Fake faces/fake_6961.png,fake
Fake faces/fake_7550.png,fake
Real faces/real_6145.png,real
Real faces/real_5948.png,real
Real faces/real_2807.png,real
Fake faces/fake_5157.png,fake
Real faces/real_7556.png,real
Fake faces/fake_6898.png,fake
Real faces/real_304.png,real
Fake faces/fake_1890.png,fake
Real faces/real_5224.png,real
Fake faces/fake_4119.png,fake
Real faces/real_7728.png,real
Fake faces/fake_2202.png,fake
Real faces/real_6695.png,real
Fake faces/fake_4403.png,fake
Real faces/real_252.png,real
Real faces/real_511.png,real
Fake faces/fake_2732.png,fake
Fake faces/fake_6000.png,fake
Fake faces/fake_4308.png,fake
Real faces/real_6969.png,real
Fake faces/fake_1531.png,fake
Real faces/real_9358.png,real
Fake faces/fake_7357.png,fake
Fake faces/fake_1124.png,fake
Real faces/real_750.png,real
Fake faces/fake_4545.png,fake
Real faces/real_9854.png,real
Real faces/real_742.png,real
Fake faces/fake_368.png,fake
Real faces/real_176.png,real
Fake faces/fake_8206.png,fake
Real faces/real_8285.png,real
Fake faces/fake_2559.png,fake
Fake faces/fake_7865.png,fake
Real faces/real_9577.png,real
Real faces/real_8769.png,real
Real faces/real_6886.png,real
Real faces/real_8191.png,real
Fake faces/fake_2415.png,fake
Fake faces/fake_5322.png,fake
Real faces/real_381.png,real
Fake faces/fake_5752.png,fake
Real faces/real_9931.png,real
Fake faces/fake_4886.png,fake
Real faces/real_7201.png,real
Real faces/real_9745.png,real
Fake faces/fake_5805.png,fake
Real faces/real_8645.png,real
Real faces/real_9870.png,real
Real faces/real_7515.png,real
Real faces/real_6015.png,real
Fake faces/fake_4807.png,fake
Real faces/real_9778.png,real
Fake faces/fake_6266.png,fake
Real faces/real_8743.png,real
Real faces/real_984.png,real
Real faces/real_439.png,real
Real faces/real_8398.png,real
Real faces/real_3781.png,real
Fake faces/fake_4654.png,fake
Fake faces/fake_7731.png,fake
Fake faces/fake_530.png,fake
Real faces/real_5472.png,real
Fake faces/fake_7196.png,fake
Fake faces/fake_1909.png,fake
Fake faces/fake_6799.png,fake
Fake faces/fake_6188.png,fake
Fake faces/fake_7509.png,fake
Real faces/real_1226.png,real
Real faces/real_7985.png,real
Fake faces/fake_5183.png,fake
Fake faces/fake_8633.png,fake
Fake faces/fake_2957.png,fake
Real faces/real_903.png,real
Fake faces/fake_6980.png,fake
Fake faces/fake_4270.png,fake
Real faces/real_8280.png,real
Real faces/real_7107.png,real
Fake faces/fake_6342.png,fake
Fake faces/fake_8008.png,fake
Real faces/real_366.png,real
Fake faces/fake_9134.png,fake
Real faces/real_3079.png,real
Fake faces/fake_3767.png,fake
Real faces/real_3016.png,real
Real faces/real_6936.png,real
Fake faces/fake_2993.png,fake
Fake faces/fake_9746.png,fake
Real faces/real_1653.png,real
Fake faces/fake_4923.png,fake
Real faces/real_3422.png,real
Fake faces/fake_6313.png,fake
Fake faces/fake_4868.png,fake
Real faces/real_8925.png,real
Fake faces/fake_6186.png,fake
Real faces/real_1206.png,real
Fake faces/fake_7715.png,fake
Real faces/real_8928.png,real
Fake faces/fake_5477.png,fake
Real faces/real_1486.png,real
Fake faces/fake_7326.png,fake
Fake faces/fake_8959.png,fake
Real faces/real_85.png,real
Real faces/real_5665.png,real
Real faces/real_167.png,real
Real faces/real_5377.png,real
Fake faces/fake_4940.png,fake
Fake faces/fake_4631.png,fake
Real faces/real_4894.png,real
Real faces/real_7203.png,real
Fake faces/fake_1887.png,fake
Real faces/real_1418.png,real
Real faces/real_7748.png,real
Real faces/real_2254.png,real
Real faces/real_4063.png,real
Real faces/real_8860.png,real
Fake faces/fake_646.png,fake
Real faces/real_9014.png,real
Real faces/real_8394.png,real
Fake faces/fake_9282.png,fake
Real faces/real_4244.png,real
Fake faces/fake_6530.png,fake
Real faces/real_2438.png,real
Real faces/real_5140.png,real
Real faces/real_2069.png,real
Fake faces/fake_4224.png,fake
Fake faces/fake_6105.png,fake
Fake faces/fake_2253.png,fake
Real faces/real_6667.png,real
Real faces/real_1078.png,real
Fake faces/fake_7832.png,fake
Real faces/real_2175.png,real
Real faces/real_4125.png,real
Real faces/real_624.png,real
Fake faces/fake_9536.png,fake
Fake faces/fake_3343.png,fake
Real faces/real_4105.png,real
Real faces/real_3550.png,real
Real faces/real_7536.png,real
Fake faces/fake_6661.png,fake
Real faces/real_147.png,real
Real faces/real_6798.png,real
Real faces/real_5786.png,real
Fake faces/fake_2885.png,fake
Real faces/real_1354.png,real
Real faces/real_8756.png,real
Fake faces/fake_8010.png,fake
Fake faces/fake_1676.png,fake
Fake faces/fake_63.png,fake
Fake faces/fake_6195.png,fake
Fake faces/fake_3541.png,fake
Fake faces/fake_3319.png,fake
Fake faces/fake_5969.png,fake
Real faces/real_6306.png,real
